agent_idx,final_equity,winrate,trades,max_drawdown
3015,3.4688067,0.40829346,627,0.051978275
5228,3.4685059,0.4862536,2437,0.0726353
1049,3.4683604,0.4305835,497,0.043706734
1204,3.4681935,0.27646703,1653,0.05664384
1442,3.4676566,0.2753623,1380,0.12308818
3355,3.4675617,0.3989071,549,0.03384596
1977,3.4662433,0.46586347,249,0.028481755
5558,3.4661307,0.4152203,749,0.024230251
6548,3.4647143,0.41133454,1094,0.027804893
691,3.4642305,0.38370848,933,0.06856764
3809,3.4638307,0.49726477,1828,0.04542017
6121,3.463581,0.3816794,524,0.047059156
1752,3.4634304,0.3163017,411,0.0707765
2752,3.463216,0.46438748,1053,0.04653263
3596,3.463023,0.47206777,3777,0.16697448
275,3.462326,0.3278887,1653,0.082822874
5145,3.4596307,0.29130253,2403,0.08659336
5101,3.459366,0.34324133,2826,0.09605103
1898,3.4592896,0.3159722,288,0.050120372
2287,3.4588394,0.41463414,328,0.015694821
2584,3.4586267,0.37659574,940,0.06794158
1923,3.4584923,0.4074823,989,0.066593215
2688,3.4578333,0.36631945,576,0.072478
6181,3.4575899,0.45304495,3514,0.094562314
589,3.4575126,0.40900564,533,0.032337546
3147,3.455722,0.31774417,727,0.07711001
1889,3.4551892,0.3942993,842,0.09658387
411,3.4549863,0.29701492,670,0.03795876
2822,3.454843,0.35058823,850,0.06411093
4731,3.4533875,0.34146342,246,0.045114893
5689,3.4519637,0.385989,728,0.039505802
1419,3.4518392,0.57284766,302,0.024034431
2855,3.4513788,0.32,975,0.09846436
6625,3.4511163,0.45449817,1923,0.17606574
1350,3.4498131,0.3567753,583,0.019689837
5244,3.4497924,0.41581634,392,0.032286327
4405,3.4489875,0.33580706,539,0.049067304
3439,3.4485707,0.4366351,5492,0.110642076
3635,3.4481208,0.35138318,3398,0.095333576
4999,3.4480512,0.2937743,514,0.06021863
6061,3.4472997,0.51005024,398,0.012866602
680,3.4462843,0.33522728,3168,0.104099765
5105,3.445133,0.33907524,1103,0.095370404
3340,3.444478,0.46032992,1273,0.038808025
3580,3.4442718,0.36732027,765,0.07869279
4690,3.443603,0.41219512,410,0.029730106
6344,3.4434707,0.36236933,287,0.0518049
4660,3.442603,0.43713734,517,0.021702904
6093,3.4425263,0.31015506,1999,0.05885737
2174,3.441708,0.5141509,424,0.020302339
2684,3.4415321,0.30044183,2037,0.03866581
4125,3.4411814,0.40990517,949,0.072289735
3227,3.441019,0.34525228,2517,0.08822614
5870,3.440382,0.40902022,643,0.023430264
2491,3.4397292,0.3910962,2089,0.06338782
545,3.4386141,0.34545454,1870,0.2815009
4342,3.4382386,0.34195402,1740,0.09112264
1996,3.437154,0.29663435,1753,0.09412499
3149,3.436887,0.46633074,2183,0.08738412
1134,3.43539,0.29139847,1709,0.16299665
6672,3.4352767,0.46351084,1521,0.17852084
802,3.4347963,0.39875388,1284,0.0859211
3865,3.4339657,0.31826088,575,0.039216
622,3.4329555,0.28019094,2095,0.066054136
2631,3.4328518,0.62749445,451,0.016089609
3647,3.4317954,0.4301401,2641,0.102756046
2118,3.431759,0.74670184,379,0.013244105
4270,3.431485,0.3672604,1179,0.10916686
5404,3.4311986,0.30847457,295,0.057855714
3463,3.4300673,0.3761468,654,0.043665946
6438,3.4297733,0.28736296,1733,0.11768279
4031,3.4291377,0.4214369,3424,0.12655987
3579,3.428661,0.3491461,1054,0.07517359
3029,3.428648,0.31627432,977,0.08560248
4876,3.4274442,0.3723197,513,0.05637684
5373,3.4274297,0.40985733,771,0.032129303
5811,3.4274292,0.45980984,3471,0.10104209
3545,3.427357,0.39541548,698,0.1674219
6022,3.4272537,0.3015464,388,0.048438597
6165,3.4267771,0.34227467,932,0.0798393
6095,3.4266737,0.375,288,0.023539126
5671,3.4254813,0.42810985,619,0.019172847
1078,3.4248369,0.44788975,2322,0.096003346
668,3.424724,0.30578512,1089,0.11172358
3967,3.4239714,0.30165586,1389,0.11050284
4789,3.4235115,0.32736155,614,0.13311042
2391,3.4232051,0.26862302,886,0.06810072
4053,3.4230142,0.44487345,2331,0.08569085
5530,3.4221847,0.43148357,2649,0.1047703
1955,3.4213467,0.36507937,1008,0.07720315
6123,3.421225,0.41889116,487,0.04436947
4531,3.4206095,0.42233503,985,0.06157443
6678,3.4199452,0.42984143,4162,0.17641015
4490,3.4194868,0.30591258,389,0.06423384
5651,3.4189322,0.35063115,713,0.059747584
1780,3.4186075,0.42183623,403,0.039337695
6676,3.4173841,0.49541286,436,0.022696607
1389,3.4170754,0.73859435,811,0.031491645
2471,3.4161377,0.33685446,852,0.08724732
1299,3.4154985,0.35459185,3136,0.055697203
2906,3.413785,0.2867505,2068,0.060565274
1274,3.4135673,0.36599424,1388,0.13498442
3540,3.4132354,0.36243385,378,0.044713642
3566,3.4126692,0.38586253,1542,0.08950697
1450,3.412484,0.43521965,2686,0.11073013
3275,3.4124308,0.36102235,626,0.038311034
4350,3.4118235,0.400385,1039,0.086712055
234,3.4115272,0.4213075,413,0.04920565
6298,3.4114487,0.4587156,327,0.03710401
1962,3.4110076,0.4292683,615,0.031228788
5428,3.4090548,0.33573356,1111,0.10158974
1079,3.4075708,0.29514322,803,0.07074916
2270,3.4069045,0.31989247,744,0.05398305
149,3.4068215,0.3893631,1523,0.16620049
5477,3.4051893,0.42357686,2231,0.05201546
259,3.4037569,0.36868685,396,0.032301385
219,3.4034271,0.4197761,2144,0.073317066
676,3.403022,0.43460137,1919,0.10160666
5869,3.402292,0.43345323,556,0.03806993
3982,3.401936,0.3638081,2647,0.089354694
3148,3.4014568,0.31400743,2156,0.08054672
1346,3.401284,0.34169742,1355,0.11135626
4075,3.4011807,0.4243655,985,0.02589869
1192,3.399834,0.3065715,3363,0.086612776
2140,3.3997316,0.4422051,1687,0.051595006
2182,3.399149,0.35930735,1386,0.105064385
3537,3.3991356,0.3202765,434,0.07263601
2059,3.399082,0.36134455,833,0.038199294
6576,3.3972707,0.40465534,3351,0.05909638
1925,3.3969169,0.3344017,1872,0.17269483
4728,3.3968704,0.507874,508,0.02028187
6204,3.396266,0.47142857,1050,0.080538094
4968,3.3946214,0.4990666,1607,0.0416357
2482,3.394411,0.46305418,203,0.028259963
4142,3.394385,0.37340152,1173,0.03975851
1173,3.3941107,0.411283,1099,0.057279125
3925,3.3921602,0.31045082,1952,0.099240094
3662,3.3916688,0.30082417,728,0.0817371
5601,3.3913624,0.34117648,510,0.033355657
3726,3.3910327,0.35471433,2853,0.08322852
5540,3.3903584,0.35084426,533,0.11082049
640,3.39001,0.57056797,1162,0.071312994
6560,3.389974,0.5,382,0.020117966
5327,3.38943,0.34856176,591,0.05034248
5845,3.3890975,0.41869918,246,0.027606912
4803,3.3885183,0.36924687,956,0.101782046
2261,3.3880727,0.32360098,411,0.06525261
3137,3.3878338,0.33554816,301,0.04301759
4055,3.3872755,0.34088457,2781,0.21511135
1070,3.3866436,0.30523917,439,0.08285887
985,3.385975,0.2870118,1101,0.09859923
1471,3.3849018,0.3501292,774,0.0842224
215,3.383875,0.3222749,422,0.05444965
975,3.3837616,0.33817795,2821,0.24914749
6091,3.3832972,0.44135803,2268,0.11021951
5285,3.3832452,0.5254237,295,0.020782514
6757,3.3830032,0.4351444,2043,0.09685014
1530,3.3820536,0.28320494,3245,0.15783378
3252,3.3816097,0.3208763,776,0.16670501
5023,3.381511,0.38045233,1238,0.08635652
1213,3.3810427,0.3643959,1556,0.047327504
6634,3.3809586,0.47201493,536,0.071486875
1760,3.3808866,0.47495362,1078,0.021146009
4494,3.3806067,0.2994746,571,0.10333832
3905,3.3794465,0.30120483,415,0.08178294
1774,3.3790932,0.30733946,654,0.076693945
6656,3.3786795,0.46840578,1725,0.17368251
3203,3.378563,0.3781421,915,0.05467769
4365,3.3777146,0.33046287,929,0.040484957
2811,3.375284,0.31376147,545,0.08176372
2432,3.3752115,0.40489796,1225,0.10124987
1154,3.3740659,0.3444613,659,0.12665977
4688,3.3740041,0.62527716,451,0.021345269
392,3.3737614,0.4503508,3706,0.08391885
5349,3.3734667,0.6325203,615,0.050136745
4793,3.3732686,0.31578946,741,0.12030033
4431,3.3727703,0.3352456,2789,0.20243451
576,3.372198,0.49101797,334,0.020638047
6660,3.3709474,0.39041916,835,0.09062683
5636,3.370703,0.36742148,1369,0.14219785
5953,3.370439,0.43822575,4306,0.15218073
1960,3.3684025,0.33239236,1417,0.1109239
3514,3.3681624,0.30061892,1131,0.105064295
1821,3.367901,0.42822087,815,0.03575727
2720,3.3678622,0.44469452,3110,0.10283336
1413,3.3672156,0.30780348,692,0.105112284
4448,3.3668296,0.36228698,1819,0.14689074
1937,3.3657763,0.31318682,1638,0.079669595
3321,3.365561,0.45945945,296,0.025765061
6214,3.3655376,0.30806845,818,0.11673239
2266,3.3654835,0.3651926,1402,0.15568648
642,3.36473,0.43372482,2384,0.06889027
5768,3.3637977,0.35220125,636,0.044200905
661,3.3632088,0.35817805,483,0.077039994
4848,3.3623526,0.30711043,661,0.06663572
5310,3.3619192,0.39518073,830,0.12066016
3942,3.3613427,0.37371662,1461,0.070552915
4227,3.3612978,0.4,115,0.033506498
4460,3.3612463,0.34637964,1022,0.053337064
4044,3.3611412,0.7547496,579,0.02991713
4238,3.361055,0.3121069,1272,0.09703291
6478,3.3606305,0.39060938,1001,0.061588608
5121,3.3602793,0.43466565,2602,0.09758765
6210,3.3601964,0.28896883,2502,0.10298221
285,3.3601656,0.55050504,396,0.026269047
6111,3.3599305,0.346856,493,0.024995316
6490,3.357526,0.33895132,1068,0.06376854
2827,3.3574128,0.4340909,440,0.057502985
3071,3.356983,0.4144144,666,0.028316187
2347,3.3568954,0.36671686,1328,0.116377816
5484,3.355036,0.34495193,832,0.11931725
1178,3.3549144,0.5275081,309,0.023541749
5503,3.353681,0.315,600,0.056175195
1286,3.353319,0.4876141,767,0.026467344
4363,3.3531466,0.6422613,1079,0.023501502
2099,3.3518333,0.34309623,478,0.051324807
2323,3.3496306,0.3496464,3535,0.16130967
4116,3.349161,0.2745188,2182,0.12852588
5683,3.3483005,0.5462611,789,0.02169428
6186,3.3470817,0.30476192,1575,0.1090513
3910,3.346651,0.5125,240,0.026407048
214,3.3455048,0.39106146,358,0.037644774
2569,3.3443215,0.41475827,393,0.047994196
2785,3.3436491,0.41348314,445,0.045994215
5963,3.3431733,0.2852459,610,0.13857356
5144,3.3429863,0.34707904,1746,0.09671895
376,3.3429427,0.3625731,342,0.029819407
2401,3.3428466,0.34951457,927,0.044962242
522,3.342543,0.3530043,3728,0.23169912
4932,3.3419602,0.4197861,374,0.034643006
1503,3.3408017,0.3222958,453,0.0581719
3610,3.340478,0.32860386,1762,0.069870576
6201,3.3403318,0.36033913,2123,0.23854592
280,3.3399434,0.49259758,1486,0.06023292
593,3.3379035,0.32136652,1727,0.0778057
5686,3.3376372,0.31353134,606,0.1485621
4496,3.3375618,0.33247587,1555,0.07414861
1693,3.3372917,0.35343036,1443,0.13708763
360,3.3370187,0.4619883,1026,0.04005736
1690,3.335593,0.30201343,1043,0.11796402
115,3.3353817,0.28966522,687,0.07909392
1783,3.3353195,0.49292454,424,0.041068688
5931,3.3347151,0.4229885,435,0.05025314
6056,3.3332787,0.37317073,820,0.10194334
4662,3.3331058,0.31832352,2887,0.12980403
1842,3.33295,0.42422017,2725,0.15568873
4530,3.3328497,0.36786962,859,0.15358454
1252,3.3324006,0.3004566,2190,0.11296519
3577,3.3311424,0.45404664,729,0.034964558
2722,3.3306417,0.5467197,1006,0.063156754
3306,3.3302145,0.33282208,1956,0.06015057
5066,3.3301203,0.32474965,2097,0.12803154
6101,3.329444,0.30808082,594,0.16228537
3532,3.327847,0.47624433,2652,0.062227283
606,3.3276343,0.5188679,318,0.032358862
6292,3.3269665,0.32241812,397,0.040769115
5196,3.325429,0.31600833,2405,0.084416136
2723,3.3249648,0.30262047,1183,0.20951852
1378,3.323668,0.42204726,635,0.022636475
2345,3.3224466,0.5113895,1756,0.10080702
785,3.3221943,0.2958888,1727,0.14533591
4975,3.3214326,0.3512974,1002,0.08745366
3440,3.3211665,0.5802817,710,0.0273316
1940,3.3211544,0.33304042,1138,0.09138429
5127,3.3209343,0.35172415,435,0.052460246
5939,3.3207157,0.35323384,201,0.053250056
3065,3.3206959,0.3598201,667,0.04605688
6168,3.3198853,0.31109387,1289,0.06262382
2784,3.3188906,0.52392346,418,0.043611243
5171,3.3188336,0.54821426,560,0.02122375
3935,3.3169498,0.42718446,206,0.02784113
1931,3.3159583,0.45655376,679,0.057884637
3691,3.3159332,0.44355243,1993,0.099496305
1920,3.3133833,0.41839764,337,0.037219733
4,3.3127224,0.4430605,562,0.047454707
88,3.3127146,0.36981133,530,0.052150812
683,3.3115284,0.27891156,588,0.07065302
833,3.3088338,0.32478634,585,0.12693137
6470,3.3086305,0.29777777,450,0.06483698
2121,3.307851,0.32556987,2018,0.062330335
506,3.3077242,0.4498615,1805,0.09615658
858,3.3054533,0.36291125,1003,0.06946388
4945,3.3051865,0.30092984,1183,0.16310555
5657,3.3038254,0.5931677,644,0.016637743
5007,3.3020027,0.3747856,1166,0.087897055
3618,3.3005903,0.4403748,2348,0.2022214
5685,3.2992826,0.32976446,934,0.03224775
4030,3.2992313,0.37431192,545,0.02261126
5742,3.2983477,0.42131558,1201,0.12018449
4307,3.2979107,0.45420906,1081,0.028766975
475,3.2961173,0.31789136,626,0.04897717
6607,3.2946708,0.3806818,1232,0.11755088
4488,3.2941113,0.408,625,0.049063995
3037,3.2937522,0.4087948,614,0.060462784
701,3.293535,0.30337077,1068,0.10857625
795,3.29298,0.309511,1861,0.080106944
483,3.2923977,0.36363637,682,0.036760505
4476,3.2891614,0.27875733,1191,0.092018135
3317,3.2876294,0.292093,1075,0.06588901
4817,3.286813,0.31156984,2083,0.084307276
923,3.286491,0.398527,1222,0.0641693
1163,3.2863975,0.29829985,647,0.067205384
1754,3.2863054,0.3417431,872,0.072460234
5063,3.2850964,0.39494833,871,0.12576115
4112,3.2843122,0.31593406,364,0.043379635
4795,3.2832112,0.39481267,347,0.069646485
2665,3.2818992,0.31932774,357,0.084824115
463,3.281581,0.30528846,416,0.09254751
4505,3.2809792,0.34069982,543,0.049929406
616,3.2809477,0.4494382,267,0.052030563
6461,3.280716,0.28738317,428,0.10666918
6657,3.2799895,0.53730667,2198,0.10880439
6037,3.2788672,0.36596736,1287,0.123481706
1333,3.2787352,0.31149012,2228,0.15830725
6250,3.278317,0.6168224,428,0.026032602
5183,3.2779512,0.40079364,252,0.02995619
2344,3.2778938,0.34984896,1655,0.20453821
1819,3.2774565,0.6238602,1316,0.03745097
1000,3.2774298,0.45,2080,0.14685862
5431,3.2769303,0.30150753,1194,0.19012633
3984,3.2767792,0.3139535,172,0.05008133
2389,3.2761436,0.41735357,2305,0.056245707
1293,3.275941,0.45060658,577,0.06402399
393,3.2758904,0.528125,320,0.021262417
861,3.2757764,0.35596508,3093,0.16125059
3345,3.2754683,0.40264627,8238,0.12733494
3738,3.2733133,0.29007635,262,0.0602309
6265,3.2720122,0.3082569,545,0.106520906
1044,3.2716572,0.39285713,700,0.09158862
3523,3.2696304,0.29967427,614,0.036790546
3383,3.269094,0.35140368,1033,0.051469646
4549,3.2689853,0.31851852,405,0.047024276
1090,3.2686388,0.35923567,785,0.08646118
434,3.2683764,0.33662552,1215,0.0483901
341,3.2679536,0.33206108,262,0.07592137
5346,3.2677345,0.29459903,611,0.10491961
6713,3.26745,0.377809,712,0.1317847
231,3.2665777,0.44392523,2140,0.14510058
1514,3.266036,0.44811717,2390,0.04042715
119,3.265066,0.28195488,1064,0.08098153
5912,3.2636259,0.47969544,788,0.0353345
561,3.2634866,0.30073127,1094,0.14675269
1341,3.2633858,0.33050847,472,0.071234055
3945,3.262928,0.37662885,2379,0.08326194
5642,3.2609475,0.27447832,623,0.0491544
3182,3.2604568,0.4348659,522,0.06462929
1353,3.260246,0.3199482,772,0.042759642
2845,3.2597291,0.2971698,1272,0.13101192
2910,3.2581694,0.30147058,816,0.0812669
2329,3.2577457,0.30103806,867,0.048373915
2333,3.2568169,0.37444934,227,0.032112643
5451,3.256405,0.30655956,747,0.05152432
2575,3.2548923,0.48539016,2909,0.061696813
4545,3.2541556,0.38318777,916,0.13943605
725,3.2538087,0.42722034,6767,0.14889045
4295,3.2531295,0.36079547,352,0.050341927
1200,3.2527113,0.35987133,2487,0.057439696
4810,3.2518713,0.27572018,486,0.059137464
2900,3.250062,0.30692598,2108,0.06275863
6294,3.2486813,0.31385008,787,0.06463704
2378,3.2486067,0.48099607,763,0.043117598
2782,3.2485628,0.32492998,357,0.121513344
4563,3.2481663,0.38445377,476,0.028522238
3489,3.24688,0.28243726,2790,0.16902597
6208,3.2465382,0.3767383,791,0.04461943
5964,3.2460613,0.4682081,346,0.03651655
4623,3.2460473,0.29955947,1135,0.1173693
3810,3.2460446,0.28877887,606,0.10564744
1278,3.2456896,0.41706732,2496,0.11604169
905,3.2453086,0.45190927,3483,0.10501141
4829,3.2420805,0.31690142,426,0.09485527
1498,3.2407522,0.28611112,360,0.07724598
6635,3.2407157,0.40888888,450,0.035846442
5033,3.2403247,0.40763548,812,0.056181252
6538,3.2403224,0.3682657,1355,0.16999643
468,3.2399492,0.31748727,589,0.052206833
1437,3.2399094,0.4479754,1951,0.17041735
2636,3.2397633,0.3382353,272,0.034709726
6590,3.2395208,0.28919667,1805,0.16459218
4735,3.2391865,0.32675046,557,0.065158725
4498,3.2389417,0.3968157,3266,0.093713954
5766,3.2386456,0.28239202,301,0.099134766
590,3.2381215,0.3280654,1835,0.11660918
1877,3.2376926,0.34453303,1756,0.22919486
4277,3.2376106,0.4530142,1128,0.05964556
603,3.237481,0.3605176,3323,0.22520688
4105,3.2374475,0.31023622,635,0.14464071
6613,3.2372556,0.4553846,325,0.03110216
4228,3.2362776,0.2985469,1514,0.10912781
328,3.2361543,0.54180604,299,0.036068264
5388,3.2349186,0.4620365,1699,0.12325752
6215,3.2329772,0.39362913,879,0.038887788
6213,3.2328722,0.2816594,458,0.061244536
1537,3.2325191,0.3510101,396,0.04579275
4960,3.2318974,0.31403336,1019,0.13376099
949,3.2314305,0.5630462,801,0.059015196
4858,3.2309878,0.29384965,439,0.10510959
3636,3.229722,0.43514645,478,0.055560887
5078,3.2294085,0.33613643,4281,0.123252355
643,3.227942,0.46570396,277,0.020005034
5375,3.2263458,0.35564855,478,0.041979477
2454,3.224724,0.53537285,523,0.015168865
3098,3.2230687,0.3552519,1171,0.06834337
2601,3.2228417,0.70509386,373,0.053742588
3749,3.2212617,0.43884563,2183,0.14407688
3484,3.2207217,0.40833333,600,0.12515838
6039,3.2206423,0.36630037,819,0.17309839
1261,3.2198856,0.5047259,1058,0.040071744
6255,3.2189076,0.29460582,482,0.048149206
303,3.216474,0.46832445,1689,0.081795745
4190,3.2164545,0.307947,1208,0.07391131
6525,3.2163367,0.33885276,1691,0.21472314
4693,3.2162457,0.31102732,2122,0.15138471
1476,3.2153199,0.31111112,225,0.07807639
4578,3.2144985,0.28134716,1930,0.04928267
5976,3.2142215,0.3004184,1195,0.08370899
138,3.2139297,0.29452953,2285,0.077201284
4314,3.2133667,0.43916625,2063,0.058755275
2276,3.2126837,0.27639443,2008,0.060187675
427,3.2125154,0.3580786,229,0.08044985
1883,3.2124436,0.31284916,895,0.07448846
321,3.2123666,0.31566265,415,0.099558
772,3.2118983,0.36858007,2317,0.08951026
941,3.2111068,0.34676903,1563,0.113253236
5351,3.2109265,0.34047619,2520,0.07384748
5085,3.2106476,0.35774648,1065,0.10485279
3219,3.210474,0.43723455,4238,0.17008778
1919,3.2101705,0.3517588,796,0.033579327
2816,3.2099202,0.4007843,1275,0.07536249
272,3.2087417,0.33109245,595,0.13673672
3699,3.208659,0.39545456,220,0.040469944
3706,3.2055817,0.30289194,657,0.08451865
2647,3.204356,0.41152814,746,0.09568718
903,3.2039037,0.33153638,371,0.07753142
1496,3.203251,0.34412956,247,0.038725764
4347,3.2023616,0.3821138,615,0.022101492
6559,3.2017987,0.33533734,1497,0.0939801
5357,3.2015452,0.325723,1971,0.12346837
4642,3.2012782,0.4276923,325,0.025524309
4526,3.2000282,0.35675347,1651,0.2020697
6239,3.1995692,0.33543307,635,0.050050683
171,3.199569,0.34612176,1199,0.05295538
4266,3.199179,0.28963894,1274,0.105827264
4438,3.198477,0.3692946,241,0.06719497
5426,3.197625,0.28295687,2435,0.12620048
1223,3.195631,0.43908045,435,0.05163139
1460,3.1950336,0.30686274,1020,0.15663086
5309,3.1947074,0.36873156,1017,0.1385715
6013,3.1945605,0.35109115,1558,0.1398736
3549,3.1942995,0.4091946,5699,0.108033955
3145,3.1940799,0.3483146,1068,0.077633105
2498,3.1937,0.2900433,462,0.11188771
6383,3.192473,0.4548495,598,0.0727721
1040,3.191727,0.6797643,509,0.032004952
5590,3.1912158,0.7112211,606,0.04191643
1692,3.190935,0.33420366,383,0.058929667
1003,3.1905339,0.30117503,1617,0.19195849
1183,3.1895454,0.26612905,372,0.16259237
174,3.1879714,0.35142857,350,0.027316572
3774,3.1879425,0.33579335,1084,0.09333759
5537,3.1870224,0.41066998,806,0.11881061
2977,3.1866584,0.41804072,3093,0.2282844
1355,3.186656,0.29295942,1676,0.11897454
4938,3.1865854,0.32142857,280,0.07761407
1006,3.1861846,0.2927835,970,0.06968515
2678,3.1857748,0.3503903,1153,0.1623915
5490,3.185742,0.4041298,1017,0.04941524
3471,3.1851232,0.436443,1833,0.1651341
2043,3.1849492,0.4486621,1607,0.04561749
2184,3.184342,0.48136538,2871,0.050891053
74,3.184095,0.4030075,665,0.0288878
4014,3.1828437,0.4281768,724,0.1310401
2708,3.1820345,0.29080823,1262,0.12344173
6064,3.18193,0.34647888,355,0.07752975
3626,3.1810298,0.58308154,1655,0.098843984
627,3.1808975,0.498708,387,0.05894047
6158,3.179754,0.47161356,2008,0.07436274
5789,3.179325,0.4100295,339,0.045777455
1678,3.1778939,0.45864663,399,0.055211604
1863,3.1773233,0.2930375,1307,0.07466582
2730,3.1767986,0.3066202,287,0.064679496
1026,3.1762424,0.30917874,1035,0.0988143
2505,3.1756797,0.29508197,305,0.04436118
1673,3.1751413,0.34274712,1558,0.06452517
3923,3.1736033,0.32941177,255,0.05254161
721,3.1733518,0.4619108,3925,0.09892081
2786,3.1727948,0.2961039,385,0.044975184
5446,3.1725113,0.2819237,603,0.11599568
5571,3.170768,0.27748132,937,0.093119234
6541,3.1704006,0.32614055,1622,0.13124542
6417,3.1669762,0.30068338,439,0.12155146
4288,3.1657324,0.31954023,435,0.03958756
