agent_idx,final_equity,winrate,trades,max_drawdown,sharpe,orders_placed,orders_cancelled
2744,3.0921068,0.39363486,597,0.047599267,3.932296373206287,717,119
2815,3.0907629,0.37823835,386,0.044696245,3.572504523730272,447,61
3704,3.0893285,0.2797688,865,0.08811239,2.9412370174817193,1286,421
3281,3.0892944,0.424767,751,0.03404159,4.7463840503449495,882,131
2144,3.0879858,0.27586207,406,0.047758784,3.0471945311819386,442,36
619,3.0874667,0.3511236,356,0.027972193,3.774167628192555,413,57
2762,3.08702,0.3273196,388,0.05002263,3.4537030812560743,435,47
276,3.0853121,0.26943004,579,0.06766185,3.2571608325931263,634,55
154,3.0849059,0.25736737,509,0.08472061,2.7867348880910456,736,227
956,3.0838184,0.30635837,346,0.049547773,3.166602050251567,371,25
2147,3.0791252,0.28884825,547,0.061542965,3.2555727064920688,690,142
983,3.0772364,0.3359375,512,0.06225228,3.281607054906285,561,49
3968,3.077084,0.3362573,1710,0.056727007,4.110821633528006,2050,340
3654,3.077075,0.4236527,668,0.030349739,4.785699643571559,747,79
1233,3.0753849,0.28282827,495,0.049818203,3.376479350129609,542,47
2580,3.0751488,0.4738292,726,0.023421858,5.728256253198767,801,75
1854,3.074875,0.32612056,647,0.050918512,3.5623524025934845,807,160
3269,3.0736463,0.278481,474,0.08801426,2.87850439064599,549,74
1192,3.073032,0.3508772,342,0.047484398,3.745461945863665,350,8
1353,3.0702593,0.37723213,896,0.06820159,4.416752161379571,1056,160
2219,3.0697596,0.32958537,1423,0.050548024,3.569297926375501,1981,558
3436,3.069629,0.342246,561,0.047331326,3.8125709764402482,639,78
1936,3.0690181,0.3214526,1487,0.06598991,3.2844976604845266,2031,543
3818,3.068417,0.26818183,1100,0.088006556,3.097060148481161,1599,499
1111,3.0682502,0.279476,687,0.0847183,3.005704812360988,945,258
3227,3.0674174,0.2806236,449,0.091831006,2.8330974082668092,557,108
1397,3.0664968,0.32686982,361,0.06013342,3.4493967421617615,389,27
1017,3.0660896,0.36132315,393,0.044867866,3.7288009081459768,447,54
3924,3.0638933,0.2755102,588,0.05618121,3.2021333600090105,717,129
1340,3.0622315,0.26589596,346,0.073077835,2.665779150838956,374,28
1653,3.061645,0.34623218,491,0.04132096,3.855695490318788,565,74
338,3.0609455,0.37984496,645,0.044728134,3.6698151397828482,872,227
738,3.058657,0.2939068,279,0.05303719,3.0462822705384456,296,16
1035,3.0584059,0.28721175,477,0.04930125,3.4736026002072773,550,73
424,3.0570004,0.31578946,570,0.0632813,3.162182181228103,692,122
1260,3.0566337,0.2907104,915,0.056905042,3.5341547212494127,1221,306
762,3.0564837,0.27667984,759,0.05369945,3.3897456739143954,900,141
2015,3.0563889,0.37901235,810,0.05214026,3.9047459321620015,978,168
1147,3.0559685,0.29948366,1162,0.050117187,3.820039580615906,1356,193
2519,3.0558956,0.39344263,610,0.043880574,4.405132026523072,668,58
2439,3.0557184,0.26445264,813,0.05973622,3.50674486751479,1110,296
3102,3.0548022,0.26813188,455,0.091324516,2.802592582608602,567,112
3720,3.0546997,0.33223954,1219,0.059007764,3.6430385397658234,1665,446
209,3.0532396,0.27114427,402,0.056055456,3.1905749582687704,461,59
3672,3.0493948,0.35128805,427,0.048689056,3.5077957387560303,458,31
2044,3.0476022,0.42662117,293,0.033152975,4.4723820156737375,318,25
2215,3.0468445,0.34305555,720,0.05087237,4.07499275499889,776,56
581,3.045479,0.30869564,460,0.045348052,3.381940960297547,575,115
1314,3.044192,0.39271256,494,0.03543476,4.545708326105309,524,30
1987,3.042956,0.2652174,1150,0.08754653,3.0060771546383345,1544,393
4035,3.0414302,0.34729064,406,0.031240514,4.369191944331143,426,20
2678,3.0404608,0.36319378,1027,0.05242226,4.382127274723805,1122,94
1037,3.0397522,0.27906978,387,0.059810095,3.037727597541063,423,36
3831,3.0388634,0.328125,768,0.03835475,3.945337152171734,939,171
2286,3.0384414,0.29793105,725,0.048476774,3.2830872959508164,871,145
3777,3.0380392,0.32684284,1438,0.065225,3.322965017930025,2237,799
2514,3.0362365,0.29248366,612,0.101421595,2.941163665169268,909,296
2918,3.036227,0.31178707,263,0.046370655,3.1479399266562345,277,14
3811,3.036143,0.36122617,1207,0.06105346,4.012577668990011,1528,321
269,3.0350714,0.3684669,1148,0.077403955,4.003882123353216,1372,224
96,3.0350342,0.33865815,313,0.037818644,3.319204233022258,337,24
3958,3.034196,0.4148148,675,0.04140435,4.39339802588798,741,66
3372,3.0340965,0.2750836,1196,0.070908464,3.010201473351762,1761,564
2217,3.0334053,0.40034965,572,0.041682657,4.562675455269975,628,56
548,3.0327935,0.5785381,643,0.02903651,6.303619368012098,682,39
3470,3.0310779,0.3121547,362,0.056836978,3.2297987402581794,409,47
2049,3.030748,0.26406926,462,0.059490625,3.0332446205293864,553,91
1582,3.0288625,0.475,1120,0.05638212,5.265972025693892,1423,303
831,3.0284462,0.3003003,666,0.048111,3.201989792811899,903,237
2300,3.028028,0.3529412,153,0.048536833,3.2222698082717662,158,4
3753,3.0259273,0.3613793,725,0.07598898,3.3884040493429155,1037,312
2494,3.02491,0.29746836,474,0.034479927,3.294895473642703,543,69
1346,3.0237155,0.29254302,523,0.06460606,3.3788885047581507,596,73
1538,3.0235379,0.281106,217,0.048379388,3.152946903894021,230,12
1508,3.0218546,0.38370565,761,0.07276767,3.905772060437388,914,153
2584,3.0217497,0.31445783,830,0.054621752,3.849401621534463,1026,196
2774,3.020276,0.2631579,361,0.053039666,2.7549159423927465,411,50
1569,3.0195682,0.30555555,252,0.04805082,3.20082852534117,259,6
901,3.0195255,0.53333336,300,0.026292603,5.079770433529422,322,22
3232,3.0186186,0.26376146,436,0.06295408,2.9600422379155034,520,84
3529,3.0180745,0.3170029,347,0.03645937,3.2415667160100923,377,30
3064,3.0176344,0.3255814,774,0.05822476,4.3766767695968785,884,109
2791,3.0176108,0.2867784,537,0.041642427,3.27657926302062,629,92
2785,3.0173297,0.30710658,394,0.056206208,3.220768113036116,449,55
4122,3.015301,0.23785594,1194,0.044716652,3.246920316773887,1659,465
2743,3.0147913,0.26430517,367,0.060015153,2.796538301776795,419,52
2318,3.0144033,0.33737025,578,0.045127828,3.7346166631060678,679,101
3040,3.0141902,0.3252595,578,0.051485375,3.697472626484759,702,124
592,3.0140193,0.41133004,406,0.0426518,4.64115460931481,439,33
3016,3.013519,0.2602564,780,0.07671364,3.2852241368585453,879,99
4133,3.0119278,0.29962075,791,0.13915075,3.206105443878704,957,166
182,3.0112975,0.2923077,130,0.046638727,2.8815792785644083,135,4
564,3.0112574,0.37126866,1072,0.064675026,4.09020425724349,1328,256
3075,3.0099947,0.25382262,654,0.08198002,3.398503603323064,810,156
730,3.00953,0.29273084,509,0.059375405,3.181699422631272,556,47
2789,3.0075843,0.25862068,464,0.065658286,3.0082392192013705,529,65
45,3.0072832,0.27659574,423,0.05560901,3.0336892650534875,510,87
2186,3.00726,0.30478087,502,0.042716686,4.2199137780652,527,25
1365,3.007158,0.28695652,460,0.043388557,3.4002718093523585,517,57
2794,3.0071497,0.34364995,937,0.07732332,3.5263163721359705,1294,356
3750,3.0065334,0.30943847,837,0.05245832,3.782861751235896,1058,221
1432,3.0064795,0.3642801,1271,0.04579124,4.670932504374186,1557,286
3403,3.0037506,0.36363637,495,0.04386064,3.953402953723619,556,61
820,3.0020776,0.42896935,718,0.035024904,4.838784569359614,798,80
2973,2.9989579,0.36697248,218,0.044700902,3.7234903235917103,227,8
2429,2.9989045,0.2642369,439,0.053727806,3.0569149533533926,507,68
3945,2.9986022,0.31809872,547,0.06290341,3.21520502919247,695,148
111,2.9983416,0.3809524,777,0.0459856,4.090284265856136,987,210
1125,2.998152,0.25378346,859,0.07421457,3.1388210100104934,1167,307
3605,2.9979303,0.27439025,328,0.055210683,2.866352258310493,346,18
2653,2.9977815,0.3811007,963,0.051150247,4.324358792266513,1202,239
1649,2.9974008,0.32681018,511,0.048852853,3.4030148214841622,619,108
1408,2.9954524,0.26373628,546,0.07234965,3.0336874151445943,631,85
630,2.9910977,0.2665474,1118,0.07724742,2.9965709900740394,1615,497
849,2.9899144,0.37890625,256,0.046004076,3.6048712647302614,265,9
2396,2.9887075,0.26712328,438,0.06834055,2.8774640233187943,482,44
775,2.9883506,0.2914692,422,0.046719883,2.9645286339911108,497,75
1290,2.9880726,0.29651162,344,0.048319314,3.228975207089306,370,26
1702,2.9879694,0.28366247,557,0.055759557,3.055105966443646,620,63
2052,2.9869936,0.44827586,377,0.037401754,4.251172281063201,408,31
3981,2.9868197,0.2673611,1152,0.08175895,3.0491100549297467,1885,733
2314,2.985775,0.25212464,353,0.055078823,2.8000080945742982,393,40
3445,2.9853704,0.29142013,676,0.055746756,3.5136716519460665,823,147
753,2.9847026,0.5367347,490,0.028146321,5.3918796556765,585,95
494,2.9841635,0.4257642,916,0.04071075,5.293271680787252,1133,217
3182,2.9837222,0.5402528,1503,0.058365643,7.220782965886018,1595,92
3457,2.9819071,0.40555555,540,0.055888772,4.171267505519198,587,47
3481,2.981244,0.3844469,913,0.038197733,4.268298140161063,1107,194
2723,2.9785922,0.39443156,862,0.03858782,4.618269654229362,1015,153
1108,2.9759152,0.3743094,724,0.06679992,3.470092731570818,910,186
2730,2.9747448,0.29104477,402,0.06135737,2.9631213025350394,457,55
1157,2.974708,0.38271606,648,0.05642365,3.6662173103839755,784,136
3164,2.9735405,0.32978722,376,0.04773961,3.6125794852696336,385,9
1599,2.9734523,0.33333334,777,0.07484621,4.377149232070375,823,45
2965,2.973279,0.24123423,713,0.061339367,2.9472248420153018,881,168
1138,2.9730225,0.27835882,1243,0.08941651,3.066812816495879,1620,376
497,2.9725683,0.3465909,704,0.05119592,4.160778937660563,831,127
2070,2.972385,0.32618025,233,0.06877853,3.232916995550113,241,7
2682,2.9706154,0.3172691,249,0.038515355,2.8915227522956934,267,18
2050,2.9701095,0.3659864,735,0.10187977,3.3373735192454013,914,179
460,2.969445,0.29799426,349,0.05923399,2.9385788543304954,373,24
2177,2.96819,0.22562674,718,0.11611493,3.023514871577426,875,157
2278,2.9666646,0.3637931,580,0.04263463,4.145320581222332,670,90
2260,2.9631622,0.41339287,1120,0.029230615,5.729055968615061,1257,137
1628,2.9630384,0.3882353,935,0.06118161,4.361262521967764,1074,139
3043,2.9629753,0.3596882,898,0.09284172,3.5411890947424984,1029,130
1790,2.9626849,0.41501975,506,0.043152727,4.1258575027446325,571,65
1421,2.9620566,0.35025382,197,0.043896873,3.420586670402169,202,4
136,2.9609196,0.5399325,889,0.035618857,5.666554487211141,1021,132
1490,2.9605763,0.33078393,523,0.06384692,3.2013674367102367,606,83
793,2.95893,0.36390978,665,0.0315617,4.910933693635564,758,93
2000,2.9581292,0.34232715,593,0.035187397,4.308609049513985,653,60
3145,2.957959,0.50980395,969,0.043443445,5.12261789537324,1132,163
1003,2.9569216,0.31194296,561,0.055219535,3.7255892144318508,629,68
1441,2.9566414,0.26923078,338,0.04990711,2.827083429190521,378,40
1808,2.955003,0.29722223,360,0.07119521,3.2766770888296626,387,27
4027,2.9549267,0.34965035,429,0.04221056,3.3748900259596812,500,71
2333,2.9543235,0.30443758,969,0.062173076,3.583492783792105,1225,256
2296,2.9541094,0.26811594,276,0.052000146,2.917420874582103,288,11
1159,2.9532995,0.3080292,685,0.04646848,3.366095354053661,885,200
2421,2.9532695,0.28492647,544,0.048618775,3.2719028853726426,641,97
1104,2.9524484,0.28624535,538,0.05010038,3.0807056534364903,632,94
4004,2.9520636,0.30905512,508,0.035346832,3.9897905819080144,562,54
2661,2.9502037,0.34081632,490,0.037616406,3.8362480179206253,586,96
2901,2.9495997,0.33641976,324,0.032545395,3.5396507593559727,373,49
416,2.9490116,0.3690476,840,0.05591509,3.7108508619927587,1042,202
378,2.9477859,0.32595575,994,0.06297027,3.1409907431187256,1371,377
3768,2.9461985,0.35080644,248,0.063006714,3.369078945046144,258,9
4062,2.944683,0.3305955,487,0.052981433,3.3514841866482596,603,116
3193,2.9440455,0.2983539,486,0.069322124,3.1920337793105444,593,107
94,2.9436953,0.31984204,1013,0.063202105,3.158624954759638,1350,337
1122,2.9433317,0.36456808,683,0.06190579,3.3708758161942933,860,177
258,2.9426882,0.5032051,312,0.01888549,4.526280490616683,341,29
1447,2.942588,0.36444443,225,0.031027671,3.437813535420898,234,9
2387,2.9411194,0.23294118,425,0.055566054,2.7574781853606565,589,163
958,2.9405057,0.28157157,1069,0.07624898,3.3347705311891174,1286,217
2753,2.9380927,0.24889381,904,0.066936225,3.1151416033742514,1127,223
1276,2.9359968,0.3277311,476,0.05150597,3.9606149275712843,501,25
2964,2.9339812,0.30777657,913,0.07215386,3.5452147173221906,1184,271
3022,2.9329445,0.2857143,252,0.04350627,3.2077782573195956,265,12
7,2.9310603,0.40341654,761,0.052510615,4.47844120628735,923,162
826,2.930811,0.41917807,365,0.035780847,4.580182877234743,375,9
1066,2.9307942,0.29651162,516,0.050575282,3.2925163465745246,563,47
1584,2.9305477,0.39360222,719,0.048923932,4.069532503370516,851,132
2338,2.9302592,0.33374232,815,0.0858555,3.17637801469144,1361,546
403,2.9299552,0.30580357,448,0.06389828,3.0565647877010766,535,87
892,2.9294415,0.29039302,916,0.041791618,3.4279751320865093,1123,207
3820,2.9291856,0.3559633,545,0.05675872,4.190248954146265,606,61
3698,2.928776,0.25907174,1185,0.08305197,2.8595027560838275,1926,741
671,2.927411,0.2781457,453,0.06992933,2.7739409924250333,603,150
3194,2.9274092,0.3220339,413,0.04730742,3.3076271526842813,477,64
3402,2.9272661,0.47304907,1243,0.050454125,4.976719751894868,1534,291
1206,2.926047,0.30543932,239,0.026970152,2.8510803765530772,255,16
1463,2.925436,0.25610784,1187,0.1279654,2.8946729574917076,1840,653
1235,2.9252982,0.41732284,254,0.031317264,4.118573434303734,265,11
4161,2.9240158,0.2542735,468,0.05529285,2.8423671768062455,580,112
3975,2.922613,0.31609195,522,0.056052245,3.82263161445208,572,50
2613,2.9225414,0.3720491,1059,0.07278407,4.089780345446414,1301,242
1531,2.9211438,0.33532935,334,0.048342116,3.3698818826672228,354,20
2311,2.9205544,0.29613733,466,0.055184916,3.324318929515265,552,86
1440,2.9198084,0.35384616,455,0.053647157,4.0198098534266276,486,31
2628,2.91944,0.58740157,635,0.025726415,6.265638448487583,702,67
2491,2.917476,0.3400335,597,0.06860926,3.354248191803189,713,116
2148,2.9174352,0.36241612,298,0.043777667,3.738964023108247,309,11
3371,2.915673,0.42440605,926,0.028735014,5.106592223976177,1029,103
158,2.9147508,0.2822823,333,0.06556873,2.6545520543827177,355,22
2916,2.9135468,0.31007752,903,0.06172571,3.592341111999518,1177,274
3523,2.913539,0.31203932,407,0.039720684,3.5205542446664184,458,51
1552,2.9128542,0.2834395,314,0.04527148,2.8370972311282494,333,19
614,2.912253,0.23534717,1109,0.07999768,3.1068767788812677,1514,404
3290,2.9121764,0.35552076,1277,0.083589725,3.652868959630003,1626,349
2727,2.9120774,0.24613003,646,0.07821625,2.70733265715482,931,285
17,2.9115248,0.4247159,704,0.03390818,4.951622488056575,770,66
1249,2.909347,0.375,576,0.044061814,4.001928994270165,651,75
2520,2.9089122,0.28808865,361,0.039315015,3.06630801555073,409,48
1691,2.908329,0.36337626,699,0.060917187,3.4498894701969416,920,221
3663,2.9059534,0.3161209,1588,0.07839155,3.148093858378506,2371,782
735,2.9058633,0.3004695,639,0.08442064,3.048635757493597,967,327
55,2.9058259,0.34666666,450,0.041208267,3.4916396281602373,500,50
893,2.9053395,0.37165776,374,0.03731817,3.617570019019154,400,26
3056,2.9052417,0.37254903,357,0.029874261,4.0947015025269105,373,16
2692,2.9048593,0.3120729,439,0.048193213,3.444521256270359,462,23
830,2.9022605,0.31785196,689,0.0817429,3.3246989746758016,817,128
3233,2.9020474,0.33873343,679,0.0405559,4.0341081387221385,816,137
1339,2.9010525,0.27479795,1361,0.0683225,3.381104290693811,1773,412
1627,2.9009404,0.27159533,1285,0.10675994,2.9255716290375102,1753,467
976,2.9002886,0.31343284,402,0.04429609,3.184101919941211,445,43
3581,2.8981645,0.3710191,628,0.04523762,4.17890742159982,664,36
1288,2.8980224,0.3991881,739,0.06135783,4.60876091769136,894,155
99,2.8975546,0.25239617,626,0.048129637,3.089871589928556,780,154
3622,2.8957605,0.34424695,1069,0.059082802,3.901044195801714,1297,228
2934,2.8949142,0.29522184,586,0.0749788,2.9320533849725985,818,232
1571,2.8945014,0.60420316,571,0.01688623,6.602799544038064,640,69
2456,2.8939068,0.30653265,796,0.050418384,3.53643362647391,917,121
1913,2.8923273,0.510451,909,0.051341813,5.396733762504333,1035,126
393,2.8922431,0.411985,267,0.030418316,3.85101510345142,281,14
3153,2.8917825,0.3836608,967,0.06085825,4.338592575294822,1081,114
672,2.8915691,0.35071707,767,0.028975427,4.472214084345357,905,138
467,2.889188,0.29568788,487,0.046745352,3.3617276866678987,546,59
471,2.8888464,0.25322998,387,0.065681465,2.4917818798037485,461,74
2121,2.887934,0.30214426,513,0.04214418,3.3701993430922594,572,59
3383,2.8876972,0.3939394,858,0.06584267,4.472525006393349,955,97
174,2.8876743,0.29757085,988,0.058663175,3.4102986795132995,1250,262
2398,2.8875496,0.35573772,610,0.055706203,3.980283946736057,640,30
2606,2.8869407,0.2945946,370,0.09175225,2.7691379967225096,440,70
191,2.886009,0.33427763,353,0.028682522,3.3585585098194852,413,60
3053,2.8847249,0.29152542,295,0.07445982,2.8775289503729105,328,33
4047,2.8826473,0.24550898,501,0.07935066,2.7152586763174016,578,77
68,2.8824964,0.3696498,771,0.054701313,3.9195308746195163,889,118
2936,2.8818407,0.36123347,681,0.06716126,4.04629026996574,734,53
3882,2.8815355,0.26241136,282,0.045284625,3.1287359736753713,309,26
1391,2.8790371,0.30935252,556,0.066224106,3.174188158088119,714,158
1462,2.8785307,0.26925305,1727,0.07495373,3.2598496414515052,2271,544
196,2.8784285,0.30911064,922,0.07853408,3.5392286251001024,1081,159
678,2.8782725,0.2736111,720,0.061419226,3.346280838639293,896,176
1622,2.8779755,0.31407943,277,0.03897328,3.12089155735259,293,16
2462,2.8772178,0.3646649,1149,0.07754079,4.320831972828205,1434,285
414,2.876113,0.36130866,703,0.07695058,3.4057983051982483,848,145
1103,2.8757617,0.2390625,640,0.07049332,3.025090745667466,804,164
1427,2.8733213,0.28525123,617,0.07137362,3.0632997854211643,699,82
2313,2.8728766,0.2998944,947,0.04854959,3.4809352333156593,1210,263
2366,2.8724988,0.32228118,754,0.04003527,3.7776882072586626,894,140
280,2.8720064,0.32931727,249,0.09524065,2.900724312394027,266,17
4049,2.8704634,0.24184783,368,0.0755495,2.5584233152159,399,31
1963,2.8701763,0.35946923,829,0.05483323,3.7148050214743042,1137,308
3553,2.8698852,0.545082,732,0.037750795,5.990131164744385,857,125
137,2.8696244,0.34108528,774,0.057650395,3.025275582494945,1055,281
1996,2.868421,0.3011236,890,0.05201835,3.4221023198822853,1192,302
526,2.8675754,0.31920904,354,0.034770247,3.469511287057201,387,33
2996,2.8668509,0.33894736,1425,0.09473815,3.4196755780928227,1895,470
4136,2.8660018,0.3153527,241,0.058805916,2.8098674800173886,248,7
180,2.8659496,0.27534685,937,0.0672903,3.6340103092971634,1092,155
2392,2.8655775,0.5048544,309,0.029149234,4.7626354158518325,322,13
3412,2.865324,0.4902357,1485,0.055309832,5.880656485929249,1615,130
2689,2.863593,0.2642487,579,0.057221208,2.9723409262782026,727,148
2666,2.8634274,0.28159645,451,0.07827449,2.785348988046505,512,60
950,2.8627772,0.25414366,362,0.05846348,2.6525123596675773,402,40
141,2.8621776,0.34769538,998,0.09880699,3.2979352407375604,1299,301
