filter_idx,final_equity,winrate,trades,max_losing_streak,avg_monthly_losing_streak,sharpe
82808,22.18822,0.40902445,10261,17,11.041666666666666,10.150739
7377,22.182882,0.41985336,8865,16,9.875,10.844339
61183,22.18218,0.41885576,8984,15,9.75,10.778093
52563,22.18091,0.41505444,9459,16,10.208333333333334,10.529431
21624,22.179354,0.4094242,10229,18,10.791666666666666,10.162178
73196,22.179232,0.4237769,8462,12,9.166666666666666,11.071217
81195,22.177965,0.41248083,9775,17,10.375,10.371419
42302,22.17148,0.4072527,10534,21,10.958333333333334,10.02252
83848,22.1714,0.4170301,9172,14,9.708333333333334,10.672075
98471,22.17137,0.4192213,8938,13,9.25,10.7978115
42839,22.170303,0.41396612,9566,13,9.5,10.4716425
29788,22.16751,0.40848884,10343,18,9.458333333333334,10.103539
78116,22.162624,0.40687245,10593,19,10.125,9.9918375
45357,22.160643,0.41534364,9385,16,10.416666666666666,10.557486
11380,22.160454,0.41996616,8865,12,9.5,10.833287
79311,22.15641,0.41541734,9405,14,9.833333333333334,10.545464
84689,22.155003,0.42069831,8764,12,9.541666666666666,10.8862705
15312,22.154081,0.41734952,9153,12,9.666666666666666,10.674632
79817,22.150143,0.41742465,9125,12,9.291666666666666,10.687119
22575,22.149523,0.40755582,10482,18,10.666666666666666,10.03492
46058,22.147505,0.41048428,10015,14,9.666666666666666,10.242805
30041,22.144096,0.41152638,9873,14,9.541666666666666,10.308579
78600,22.137999,0.4178792,9072,14,9.5,10.710622
70357,22.13656,0.41658536,9225,14,9.916666666666666,10.627731
85475,22.1337,0.41774654,9106,12,9.416666666666666,10.691163
3879,22.133615,0.40620023,10677,18,10.375,9.942931
71111,22.133318,0.4205064,8768,12,9.416666666666666,10.872899
13676,22.126978,0.41875768,8967,14,9.666666666666666,10.761094
16412,22.121904,0.4200634,8832,13,9.208333333333334,10.833613
54009,22.115965,0.41332364,9622,19,10.125,10.417352
52798,22.113583,0.41237432,9746,17,10.25,10.355032
2585,22.109474,0.40678447,10583,20,11.458333333333334,9.972874
37773,22.108553,0.4110708,9918,14,10.333333333333334,10.271954
23895,22.106989,0.40975994,10123,17,11.041666666666666,10.176642
5748,22.105917,0.42285982,8504,15,9.458333333333334,11.008597
54079,22.105047,0.41140714,9871,14,9.916666666666666,10.292311
78838,22.100904,0.4087143,10259,17,9.916666666666666,10.11017
96616,22.098808,0.42063764,8751,12,9.791666666666666,10.86559
31697,22.096085,0.42299095,8499,15,9.125,11.00842
53207,22.095236,0.42089587,8729,14,10.125,10.87721
92023,22.087479,0.41455695,9480,13,9.875,10.473814
94103,22.087034,0.40719247,10511,21,11.25,9.994743
44954,22.085503,0.40900636,10215,15,10.333333333333334,10.1251135
19563,22.081709,0.41742665,9101,14,9.791666666666666,10.667457
76453,22.080866,0.4112528,9882,16,10.083333333333334,10.275761
86965,22.080008,0.41800287,9043,15,9.666666666666666,10.696646
77877,22.076488,0.41907644,8922,15,9.541666666666666,10.759857
73952,22.076414,0.41326267,9621,17,10.5,10.39995
71815,22.075066,0.40358138,11113,17,10.25,9.7361765
80237,22.07449,0.4144716,9453,13,9.541666666666666,10.481922
80921,22.072475,0.4141011,9517,15,10.0,10.450291
33043,22.067734,0.41006765,10052,18,10.25,10.188996
74469,22.06409,0.41426468,9506,16,10.208333333333334,10.450424
2106,22.06399,0.4131948,9625,14,9.833333333333334,10.39171
21754,22.063042,0.41991833,8816,13,9.166666666666666,10.811943
92359,22.061312,0.41456702,9446,19,10.291666666666666,10.479323
29000,22.060692,0.41801104,9050,15,9.583333333333334,10.685252
76654,22.053272,0.41463932,9413,15,9.5,10.491537
96681,22.053232,0.42019582,8784,16,9.916666666666666,10.825995
76778,22.052612,0.4188464,8946,12,9.291666666666666,10.736268
40582,22.046953,0.41330415,9591,13,9.583333333333334,10.400278
39220,22.045118,0.41027173,10047,17,9.458333333333334,10.181892
25620,22.043615,0.40611804,10657,17,10.25,9.910866
89968,22.042482,0.4175014,9085,17,10.25,10.6575775
2696,22.042137,0.41800642,9019,14,8.791666666666666,10.69091
85454,22.041391,0.4218186,8589,14,9.625,10.92932
79471,22.041002,0.4128819,9688,14,10.041666666666666,10.350213
97893,22.03878,0.41247815,9729,14,9.5,10.329103
98158,22.0377,0.4149174,9385,16,9.916666666666666,10.499623
68038,22.03253,0.41026154,10018,16,9.541666666666666,10.189216
10713,22.03208,0.42100427,8703,14,9.708333333333334,10.859739
93576,22.03166,0.4054356,10744,20,11.291666666666666,9.869067
8480,22.031021,0.41451272,9440,15,10.125,10.467936
41307,22.029444,0.41059402,9949,13,10.125,10.2204
77581,22.028276,0.41705018,9126,12,9.5,10.628328
47121,22.027212,0.41204745,9778,15,9.375,10.300562
77024,22.026316,0.4113353,9863,18,10.708333333333334,10.260339
91775,22.025095,0.4158576,9270,13,9.708333333333334,10.551579
59298,22.023977,0.40907308,10206,18,11.333333333333334,10.101223
21690,22.022594,0.41295758,9616,13,9.791666666666666,10.376065
59687,22.019905,0.41521156,9335,13,9.583333333333334,10.515741
83869,22.017551,0.4206112,8704,15,9.625,10.851404
27414,22.016136,0.40793282,10362,15,10.833333333333334,10.026501
4675,22.013968,0.41432956,9449,18,10.125,10.454778
11836,22.013193,0.41387987,9539,18,10.541666666666666,10.41267
75143,22.012108,0.4169125,9153,16,10.458333333333334,10.607248
23791,22.011362,0.40919834,10154,14,9.5,10.117736
31961,22.010078,0.4213581,8615,13,9.291666666666666,10.898507
34481,22.009617,0.42232895,8536,13,9.083333333333334,10.943664
77130,22.008953,0.40971258,10090,19,11.083333333333334,10.147028
43639,22.007572,0.41595596,9263,17,10.208333333333334,10.548364
44461,22.00624,0.41668487,9158,13,9.708333333333334,10.6011095
57750,22.005781,0.41661203,9150,13,9.916666666666666,10.604049
44181,22.005432,0.4107107,9934,15,10.708333333333334,10.217851
93742,22.00301,0.41229695,9726,18,10.625,10.314932
45865,22.001942,0.4066205,10543,17,10.625,9.940964
24209,22.00118,0.41554672,9301,14,9.166666666666666,10.524164
92705,21.998777,0.42504537,8265,14,9.166666666666666,11.0982685
19192,21.996565,0.4101539,10006,15,9.625,10.1790495
68749,21.993572,0.41578493,9262,12,9.208333333333334,10.540998
24595,21.9934,0.41103366,9897,17,10.166666666666666,10.22799
403,21.992348,0.40933308,10136,17,10.0,10.116517
59119,21.991432,0.41395694,9472,14,9.708333333333334,10.432557
26256,21.990152,0.4099441,10016,13,9.791666666666666,10.170749
78408,21.987467,0.41190353,9745,15,10.166666666666666,10.297918
14983,21.985472,0.4192199,8845,16,9.375,10.758618
26559,21.979347,0.42205814,8532,14,9.541666666666666,10.930331
87878,21.976992,0.4165573,9144,13,9.875,10.593358
79862,21.975353,0.4187535,8905,12,9.5,10.721006
18106,21.97005,0.4161592,9196,12,9.583333333333334,10.563482
72635,21.965002,0.40654027,10550,17,9.958333333333334,9.921132
96620,21.964588,0.40664452,10535,17,10.083333333333334,9.927009
29652,21.95906,0.41306165,9570,13,9.625,10.36908
61701,21.956537,0.41523236,9296,15,10.125,10.504891
80297,21.956024,0.41429785,9428,17,9.958333333333334,10.438275
5107,21.955627,0.41011798,10002,18,10.166666666666666,10.160987
88648,21.954983,0.41203085,9725,16,9.625,10.29255
65808,21.954144,0.41762877,9008,13,9.583333333333334,10.654222
52643,21.95394,0.41551873,9292,15,9.75,10.50564
99740,21.952396,0.41984472,8758,15,9.625,10.789348
18913,21.951576,0.41982207,8768,14,9.541666666666666,10.78398
62675,21.947533,0.4093567,10089,15,9.458333333333334,10.117627
48971,21.947433,0.4176836,9014,13,9.75,10.648902
52777,21.940535,0.41487655,9357,18,10.5,10.466813
54096,21.939106,0.41241366,9699,18,11.041666666666666,10.2994795
31102,21.938696,0.40794328,10298,22,10.5,10.018119
33094,21.938555,0.42425337,8304,13,9.5,11.044106
80445,21.93799,0.4186412,8905,13,9.666666666666666,10.702407
39764,21.934875,0.41414034,9434,15,10.0,10.425162
35107,21.933544,0.41425082,9417,14,9.958333333333334,10.433145
73040,21.931168,0.41616735,9179,12,9.458333333333334,10.553621
85400,21.92631,0.42069444,8669,14,9.541666666666666,10.826362
84017,21.925499,0.41013318,9987,18,10.833333333333334,10.154991
7748,21.92507,0.4097658,10035,21,10.583333333333334,10.133064
17375,21.924112,0.4149973,9335,15,10.25,10.468951
19164,21.919884,0.41930002,8829,13,9.333333333333334,10.735619
64723,21.918383,0.4194612,8797,15,9.541666666666666,10.751284
22183,21.916813,0.41805384,8951,15,9.291666666666666,10.667232
91544,21.913963,0.41006905,9991,17,10.75,10.147785
88416,21.911066,0.40385142,10957,18,10.666666666666666,9.726188
